class,ANN_AAC,RF_AAC,KNN_AAC,ERT_AAC,XGB_AAC,ANN_DPC,RF_DPC,KNN_DPC,ERT_DPC,XGB_DPC,ANN_CKSAAGP,RF_CKSAAGP,KNN_CKSAAGP,ERT_CKSAAGP,XGB_CKSAAGP,ANN_PAAC,RF_PAAC,KNN_PAAC,ERT_PAAC,XGB_PAAC,ANN_PHYC,RF_PHYC,KNN_PHYC,ERT_PHYC,XGB_PHYC
0,0.16620913975079782,0.16,0.2,0.29,0.034589800983667374,0.004374449868923209,0.28,0.0,0.15,0.2680961787700653,0.7129312980710466,0.07,0.4,0.0,0.024113472551107407,0.2134681054267705,0.16,0.4,0.28,0.006543494760990143,0.6525193746280674,0.72,0.6,0.72,0.44485095143318176
0,0.2535291234614523,0.23,0.4,0.1,0.12402743101119995,0.010675778359403813,0.19,0.0,0.06,0.05880366265773773,0.37097351735140055,0.35,0.4,0.12,0.016166388988494873,0.12607293882853804,0.26,0.4,0.17,0.02140527404844761,0.31505465866784077,0.25,0.2,0.31,0.15907977521419525
0,0.23454260847457636,0.29,0.6,0.33,0.08598559349775314,0.7544890392946803,0.53,0.4,0.69,0.5047916769981384,0.7885121266063091,0.5,0.4,0.55,0.4884544909000397,0.25357189492836124,0.3,0.4,0.26,0.01352572813630104,0.40963695529393385,0.39,0.4,0.43,0.4455954134464264
0,0.004390284653541106,0.34,0.0,0.3,0.06334267556667328,0.004796723727450095,0.26,0.0,0.24,0.017270701006054878,0.20294622668806894,0.12,0.0,0.22,0.003980809822678566,0.00037399805594071393,0.16,0.0,0.15,0.0007560624508187175,0.13950848525036572,0.23,0.0,0.28,0.45719438791275024
0,0.03273632126384459,0.32,0.4,0.28,0.04125261679291725,0.4884881535686747,0.69,0.4,0.68,0.8316279649734497,0.44333733635113254,0.36,0.0,0.4,0.15732219815254211,0.2302415717762344,0.44,0.6,0.44,0.46786436438560486,0.429091848473126,0.07,0.2,0.11,0.006476302165538073
0,0.4018450484916594,0.37,0.4,0.45,0.08929798752069473,0.0010973768009548337,0.25,0.2,0.17,0.13556846976280212,0.2768498981610176,0.34,0.0,0.36,0.023985687643289566,0.06932590352401977,0.36,0.2,0.3,0.22342121601104736,0.5157079727279114,0.53,0.2,0.38,0.04764587804675102
0,0.02783444828144679,0.4,0.0,0.33,0.04278441146016121,0.0010318706949265504,0.35,0.4,0.29,0.005356201436370611,0.3904548525608469,0.3,0.2,0.37,0.11057388037443161,0.2911367754585126,0.25,0.0,0.34,0.09595731645822525,0.5228245151387267,0.43,0.4,0.4,0.06991946697235107
0,0.4633888390940044,0.37,0.4,0.29,0.2309778481721878,0.06487848435213643,0.27,0.0,0.28,0.0023600964341312647,0.8068862023251561,0.21,0.0,0.25,0.0353328138589859,0.107785812555983,0.3,0.2,0.27,0.040250226855278015,0.23346853086672548,0.34,0.2,0.21,0.13225680589675903
0,0.22777220344955845,0.36,0.2,0.33,0.05182299390435219,0.3367029589461701,0.33,0.0,0.28,0.42678675055503845,0.1149931677526578,0.14,0.0,0.21,0.0022483093198388815,0.08629547160080821,0.16,0.6,0.18,0.003594247857108712,0.287679864519731,0.25,0.2,0.2,0.0463581457734108
0,0.3702647457335924,0.3,0.2,0.36,0.17983832955360413,0.0912786997542466,0.21,0.2,0.21,0.009073835797607899,0.48667731960648747,0.44,0.2,0.41,0.9477373361587524,0.1495593192999815,0.21,0.4,0.17,0.1395077109336853,0.2627465489567671,0.27,0.2,0.37,0.05551652982831001
0,0.7089738816528159,0.24,0.4,0.23,0.004094014875590801,0.5034420389614063,0.42,0.0,0.31,0.2888145446777344,0.8450121195111195,0.44,0.4,0.27,0.067765012383461,0.1614320768208091,0.16,0.2,0.16,0.12117281556129456,0.2564465489861846,0.13,0.2,0.11,0.01458815112709999
0,0.008579291920796789,0.19,0.0,0.22,0.23417532444000244,0.08597321504173656,0.49,0.0,0.38,0.8777620792388916,0.06693352969072658,0.18,0.0,0.135,0.008872877806425095,0.1809127557183785,0.31,0.8,0.34,0.16921378672122955,0.32288695630632197,0.43,0.2,0.24,0.6611618399620056
0,0.25433904062870455,0.19,0.2,0.11,0.023729991167783737,0.007720173903413314,0.19,0.0,0.01,0.0303115863353014,0.39779227389787314,0.17,0.2,0.15,0.0036387168802320957,0.20399828472835635,0.2,0.4,0.13,0.058288268744945526,0.31788979899462755,0.46,0.2,0.38,0.36051082611083984
0,0.28289331112628996,0.24,0.4,0.09,0.04042128473520279,0.002362625988314542,0.11,0.2,0.01,0.02411419153213501,0.3133339378404569,0.29,0.4,0.095,0.02268223464488983,0.1893724960570521,0.32,0.6,0.1,0.20649167895317078,0.12532908608325383,0.23,0.2,0.06,0.04206518456339836
0,0.7636469386432416,0.41,0.4,0.47,0.14771585166454315,0.44353036864231155,0.31,0.2,0.38,0.30287423729896545,0.38609689359222854,0.18,0.0,0.23,0.0045996191911399364,0.19927987955345816,0.15,0.0,0.21,0.014975989237427711,0.5276775444783048,0.55,0.6,0.57,0.790086567401886
0,0.5795890376718283,0.42,0.6,0.46,0.7386292815208435,0.0013321198340060878,0.23,0.0,0.22,0.02228640951216221,0.204866073331653,0.3,0.2,0.325,0.04394204169511795,0.33852678688760857,0.56,0.8,0.54,0.7300025224685669,0.23679949684724455,0.25,0.2,0.32,0.00342609197832644
0,0.8029649592487623,0.7,0.8,0.62,0.9693185687065125,0.22488656465613105,0.49,0.4,0.36,0.41645094752311707,0.5341822461096984,0.44,0.2,0.39,0.3179105222225189,0.5675456081835903,0.45,0.6,0.6,0.29599636793136597,0.6445560128534955,0.77,0.8,0.57,0.9781121611595154
0,0.7465127224186667,0.49,0.2,0.7,0.3467872738838196,0.0011586781834260838,0.21,0.2,0.23,0.055586837232112885,0.08909950668219865,0.16,0.2,0.15,0.018016407266259193,0.17408993536682582,0.43,0.2,0.38,0.9153979420661926,0.16184879174734612,0.09,0.2,0.11,0.005744216497987509
0,0.24236472959618566,0.35,0.0,0.32,0.06083134934306145,0.8414130810771769,0.48,0.0,0.29,0.8892767429351807,0.3251619525592022,0.39,0.0,0.23,0.03358833119273186,0.17310363237416693,0.22,0.0,0.17,0.011288611218333244,0.5405739647085226,0.28,0.8,0.36,0.023116793483495712
0,0.5829636738603977,0.3,0.4,0.29,0.06554977595806122,0.09300255636539383,0.41,0.0,0.25,0.8271508812904358,0.1666264117688937,0.34,0.2,0.38,0.2691744565963745,0.1427490850150677,0.3,0.4,0.34,0.11900728195905685,0.15082712461396275,0.21,0.4,0.22,0.013453015126287937
0,0.26088807534680936,0.41,0.4,0.35,0.05335253104567528,0.0017317876764795753,0.09,0.4,0.08,0.02003299631178379,0.2774606069754825,0.22,0.0,0.12,0.0677511915564537,0.24573385706773684,0.21,0.2,0.2,0.15409497916698456,0.32135744549985457,0.17,0.4,0.37,0.05112037807703018
0,0.3295137731632048,0.46,0.2,0.4,0.3325512409210205,0.0018577034014974304,0.11,0.2,0.18,0.001216625445522368,0.5848009592621852,0.37,0.2,0.4,0.42963695526123047,0.006054136978018379,0.23,0.0,0.24,0.0032282148022204638,0.5416193642904222,0.44,0.4,0.44,0.9139785170555115
0,0.1289435805745167,0.48,0.2,0.75,0.2265530228614807,0.09416117430130798,0.35,0.2,0.32,0.22624428570270538,0.07283672166552888,0.37333333333333335,0.2,0.36,0.5093400478363037,0.1269553599124708,0.38,0.2,0.43,0.08014560490846634,0.13871032602743866,0.27,0.2,0.33,0.22255825996398926
0,0.9387500813292932,0.57,0.2,0.6,0.6309775114059448,0.8945659057373572,0.43,0.0,0.4,0.5760800242424011,0.36881463814200277,0.39,0.0,0.31,0.9315043091773987,0.7632380503873213,0.47,0.2,0.54,0.4439045488834381,0.3597203762691849,0.31,0.2,0.26,0.05464991554617882
0,0.8243763984933645,0.44,0.6,0.38,0.4868399202823639,0.2826394991855788,0.53,0.0,0.41,0.14425693452358246,0.4293876990877265,0.325,0.0,0.345,0.2063422054052353,0.2526902148822095,0.46,0.6,0.54,0.9749011397361755,0.17181845026852835,0.25,0.0,0.22,0.10955766588449478
0,0.05882348224523401,0.3,0.0,0.35,0.07326183468103409,0.02321718053228684,0.46,0.0,0.35,0.898678183555603,0.23592093552686455,0.3,0.0,0.34,0.05548351630568504,0.08821369568524887,0.28,0.0,0.3,0.044640760868787766,0.7312059121779023,0.64,0.6,0.6,0.34287628531455994
0,0.48890773299657947,0.5,0.6,0.64,0.5920401215553284,0.09055889410769825,0.46,0.6,0.35,0.6288012862205505,0.22014105598251266,0.22,0.0,0.11,0.014182870276272297,0.7375001004003603,0.46,0.4,0.35,0.11910547316074371,0.5172638412743155,0.22,0.4,0.12,0.015183985233306885
0,0.12867493135384528,0.22,0.2,0.09,0.019759628921747208,0.0011892066021005725,0.08,0.0,0.02,0.011276483535766602,0.3727721733751741,0.19,0.0,0.09,0.003852101741358638,0.0021408890550432165,0.05,0.0,0.06,0.0004062314110342413,0.2877623495439769,0.1,0.2,0.07,0.01029216218739748
0,0.07499639588103958,0.37,0.6,0.24,0.26099568605422974,0.06608383282993936,0.37,0.6,0.32,0.11595705896615982,0.27445874556527927,0.17,0.0,0.12,0.020299691706895828,0.6397955528597092,0.41,0.4,0.2,0.028438830748200417,0.5974749562150987,0.48,0.4,0.32,0.6715975403785706
0,0.6768480871405647,0.19,0.0,0.19,0.0030630878172814846,0.0776562042781431,0.4,0.0,0.39,0.18363003432750702,0.39136189085456735,0.43,0.0,0.31,0.4953005313873291,0.08320001522336193,0.06,0.4,0.2,0.00027312521706335247,0.44313391910594185,0.43,0.6,0.48,0.19172249734401703
0,0.0969791030803783,0.21,0.2,0.09,0.059150923043489456,0.003928212351657895,0.05,0.0,0.02,0.0034780437126755714,0.2763524828798585,0.12,0.0,0.02,0.002597288927063346,0.010237762358926044,0.04,0.0,0.04,0.0003444886242505163,0.27405832947058345,0.07,0.0,0.07,0.0026370161212980747
0,0.495660632477515,0.2,0.0,0.36,0.2052016258239746,0.00010251621564919893,0.27,0.0,0.14,0.07093563675880432,0.616362925322736,0.45,0.2,0.38,0.8048380613327026,0.17014920770430195,0.4,0.2,0.51,0.5698667764663696,0.5010765832709593,0.32,0.2,0.23,0.30542200803756714
0,0.207330672414653,0.33,0.6,0.45,0.09967200458049774,0.06625764801806328,0.44,0.2,0.33,0.8273009061813354,0.21216633113290556,0.26,0.0,0.22,0.009352385997772217,0.3381734965024619,0.55,0.4,0.47,0.8716635704040527,0.5500773498443596,0.26,0.4,0.37,0.013151214458048344
0,0.050748865685627864,0.38,0.4,0.48,0.1275145262479782,0.9297042338986955,0.39,0.4,0.42,0.03376394510269165,0.3927730058264442,0.43,0.4,0.31,0.003993931692093611,0.27337428958636373,0.54,0.4,0.58,0.5428791642189026,0.33586334706690113,0.3,0.4,0.45,0.4097501039505005
0,0.015047306233953445,0.08,0.0,0.17,0.02805757150053978,4.666390336644358e-05,0.09,0.0,0.09,0.004011775366961956,0.178568344869006,0.06,0.0,0.06,0.000333749339915812,0.03363708565852658,0.28,0.4,0.28,0.04170002043247223,0.06092119531089784,0.12,0.2,0.19,0.009319068863987923
0,0.48536202199497436,0.35,0.4,0.46,0.1355922669172287,0.4103584672519055,0.25,0.2,0.4,0.016763783991336823,0.667521878119087,0.57,0.6,0.61,0.9674167633056641,0.06727975382957081,0.2,0.4,0.25,0.055538859218358994,0.5392277559585865,0.53,1.0,0.45,0.6175855398178101
0,0.35528912653988415,0.45,0.0,0.42,0.2017941027879715,0.002198234361282387,0.21,0.0,0.14,0.0038707549683749676,0.3467122570345964,0.37,0.0,0.25,0.02293103188276291,0.38087415626790133,0.23,0.0,0.19,0.07037277519702911,0.7347503753953171,0.53,0.8,0.47,0.05866105481982231
0,0.050311384945548814,0.34,0.4,0.23,0.17665712535381317,0.023963002339969775,0.39,0.4,0.31,0.22178129851818085,0.32967844846901606,0.15,0.0,0.03,0.02673782780766487,0.5362983629184971,0.35,0.4,0.19,0.017674406990408897,0.5900013404130641,0.21,0.2,0.06,0.029982296749949455
0,0.14653124491766434,0.47,0.0,0.4,0.09055160731077194,0.0019480455709872959,0.14,0.0,0.11,0.004290665965527296,0.4741331195746385,0.35,0.0,0.32,0.1735391765832901,0.34067894677716015,0.27,0.0,0.34,0.017972461879253387,0.7355276457512578,0.55,0.6,0.44,0.3787994682788849
0,0.5918445616266403,0.58,0.4,0.65,0.9173550009727478,0.7847613382832538,0.53,0.2,0.44,0.49161455035209656,0.43248096930244984,0.54,0.6,0.67,0.8367781639099121,0.567052832429099,0.46,0.6,0.54,0.11271212249994278,0.3482375548234788,0.62,0.4,0.55,0.8375104665756226
0,0.023732555202324774,0.35,0.0,0.45,0.42449435591697693,0.044407512433977635,0.35,0.0,0.38,0.7516884207725525,0.08504315042333077,0.29,0.0,0.14,0.004256182815879583,0.37548494227899903,0.31,0.4,0.4,0.482350617647171,0.23258062726582862,0.29,0.6,0.27,0.07308835536241531
0,0.06231535439862084,0.41,0.4,0.29,0.6676072478294373,0.20002181672371344,0.26,0.0,0.21,0.12741290032863617,0.3475403578489998,0.29,0.0,0.21,0.2542354464530945,0.04303002039634557,0.44,0.2,0.34,0.8339399099349976,0.2807979023480937,0.34,0.6,0.27,0.3666597902774811
0,0.06827432085004678,0.24,0.2,0.29,0.01764117367565632,0.0012103044720471864,0.23,0.2,0.21,0.005459681153297424,0.4189728350178262,0.33,0.2,0.3,0.2058349996805191,0.33681184861806834,0.37,0.4,0.26,0.02519724704325199,0.3607340242145731,0.08,0.2,0.07,0.0025776568800210953
0,0.4930086661556016,0.49,0.4,0.47,0.7154817581176758,0.1646055286565515,0.35,0.0,0.35,0.5886669754981995,0.5551867291135237,0.45,0.2,0.465,0.4571206271648407,0.31596926276756415,0.43,0.8,0.57,0.08117359131574631,0.3339083293556869,0.58,0.4,0.57,0.8516495823860168
0,0.1789900439506803,0.5,0.2,0.78,0.18898716568946838,0.04531069741009713,0.34,0.2,0.29,0.20387856662273407,0.07283672166552888,0.37333333333333335,0.2,0.36,0.5093400478363037,0.13698458503971964,0.4,0.2,0.5,0.08427674323320389,0.14027561493023807,0.29,0.2,0.33,0.11122243851423264
0,0.19394144689933263,0.19,0.0,0.21,0.03511901572346687,0.01153614229913368,0.24,0.0,0.21,0.05269301310181618,0.4200200103050538,0.2,0.0,0.28,0.001088281744159758,0.03179703187149834,0.11,0.0,0.05,0.005261698272079229,0.8024330311609824,0.66,0.8,0.62,0.8843052387237549
0,0.5056919448987558,0.42,0.4,0.3,0.17933160066604614,0.0109527088090151,0.21,0.2,0.17,0.03606611117720604,0.5890614674288949,0.33,0.2,0.36,0.035970572382211685,0.3943033752920908,0.38,0.4,0.35,0.3289582431316376,0.17017638085243608,0.2,0.4,0.23,0.11843132227659225
0,0.22185237458796064,0.38,0.2,0.38,0.44041576981544495,0.37618900569424624,0.5,0.2,0.49,0.9443560242652893,0.20218596300832586,0.22,0.4,0.17,0.036189913749694824,0.33634980741533066,0.36,0.4,0.41,0.35352662205696106,0.3498532409785397,0.34,0.8,0.29,0.20681165158748627
0,0.028036481464685004,0.33,0.0,0.27,0.03899062052369118,0.04740973406346396,0.31,0.0,0.27,0.013862207531929016,0.1805491218172456,0.14,0.0,0.27,0.0005117298569530249,0.004371624712088293,0.2,0.0,0.2,0.003531584283336997,0.24359841288760306,0.04,0.2,0.04,0.0010569279547780752
0,0.19151951075093565,0.3,0.0,0.27,0.24556832015514374,0.03210005959994476,0.27,0.0,0.28,0.013901705853641033,0.31417338790889504,0.225,0.0,0.2,0.028046835213899612,0.0009518591600790434,0.15,0.0,0.1,0.002414682414382696,0.3750181759026673,0.3,0.4,0.26,0.20351287722587585
0,0.24210016765977516,0.48,0.0,0.27,0.1955500692129135,0.11843055850236779,0.33,0.0,0.2,0.3023588955402374,0.685704962025308,0.33,0.2,0.35,0.12920819222927094,0.02073238958160168,0.2,0.0,0.13,0.15455155074596405,0.8661449736763049,0.77,1.0,0.65,0.987191915512085
0,0.03336455084470819,0.22,0.2,0.24,0.02408696711063385,0.0003897498690960563,0.09,0.0,0.15,0.002678405260667205,0.0773277730866274,0.12,0.4,0.19,0.017056722193956375,0.0016340334884883947,0.07,0.0,0.09,0.001356355962343514,0.08000899318510694,0.3,0.0,0.39,0.06322381645441055
0,0.05352923161303657,0.44,0.0,0.33,0.6292960047721863,0.4923705032868156,0.1,0.0,0.24,0.052573081105947495,0.38728602357979647,0.32,0.0,0.36,0.03292146697640419,0.031775066781396556,0.1,0.0,0.15,0.04256771132349968,0.33718290491219577,0.31,0.2,0.4,0.13201777637004852
0,0.060035729167764104,0.19,0.0,0.13,0.03304466977715492,0.008531598398728224,0.17,0.0,0.14,0.0040896269492805,0.3704376844213109,0.27,0.0,0.26,0.005359329283237457,0.0030272600806716668,0.06,0.0,0.13,0.015079242177307606,0.17917675126463237,0.08,0.6,0.12,0.003446115180850029
0,0.017461418949896737,0.19,0.0,0.15,0.005696473643183708,0.2797152301175236,0.24,0.0,0.24,0.006228018086403608,0.1148349641735693,0.11,0.0,0.14,0.0018748955335468054,0.0010784509503892375,0.15,0.0,0.15,0.0006927810027264059,0.09087832651669528,0.01,0.0,0.04,0.0001905751705635339
0,0.26315508755103484,0.3,0.0,0.36,0.0019223270937800407,0.005357309612440915,0.1,0.2,0.26,0.005584028083831072,0.18811961226970503,0.15,0.0,0.2,0.011155390180647373,0.09247241341134053,0.11,0.0,0.08,0.011577242985367775,0.3492571934955754,0.04,0.4,0.07,0.0005040118121542037
0,0.1252158222433763,0.28,0.0,0.25,0.008123951964080334,0.02243529755448317,0.31,0.2,0.29,0.27666613459587097,0.799541846054902,0.49,0.6,0.44,0.8552943468093872,0.021038847615068364,0.26,0.2,0.23,0.12243176251649857,0.6936198099839742,0.7,0.6,0.67,0.900604248046875
0,0.5638885324559402,0.35,0.0,0.43,0.18381620943546295,0.6749369210614208,0.29,0.0,0.39,0.06423504650592804,0.5987963740303339,0.37,0.2,0.355,0.03390970826148987,0.12847032922996834,0.42,0.2,0.43,0.6289065480232239,0.083470697943053,0.52,0.4,0.36,0.49558261036872864
0,0.576968039143162,0.66,0.2,0.55,0.8048436641693115,0.17531477065209264,0.49,0.2,0.42,0.9300215244293213,0.43198818654061333,0.44,0.0,0.32,0.1941726803779602,0.7029839653698231,0.6,0.8,0.6,0.7157503366470337,0.671911634228391,0.47,0.4,0.44,0.3179035186767578
0,0.018418022993998202,0.24,0.2,0.24,0.19648832082748413,0.0008345431379370104,0.16,0.0,0.28,0.051541902124881744,0.07748695678768117,0.07,0.0,0.15,0.0010658771498128772,0.04920011481966937,0.25,0.6,0.38,0.02054603584110737,0.04439366808772999,0.18,0.0,0.07,0.00562296062707901
0,0.006950118923209124,0.07,0.0,0.12,9.27320506889373e-05,0.05962116754691074,0.19,0.0,0.19,0.0068117594346404076,0.19972013669371563,0.22,0.0,0.22,0.014135398901998997,0.0015253669611731161,0.12,0.0,0.17,0.004198105540126562,0.0856372043607363,0.02,0.0,0.02,0.0002477045345585793
0,0.031104327490659913,0.26,0.0,0.21,0.009036999195814133,0.02714753157761044,0.18,0.0,0.17,0.0034952776040881872,0.29985237810647686,0.16,0.2,0.31,0.09326381981372833,0.0002414358408951295,0.11,0.0,0.06,0.007453647907823324,0.07766978966398069,0.07,0.0,0.07,0.02573004737496376
0,0.03753887878968962,0.28,0.0,0.15,0.01611768826842308,0.14377821623084489,0.37,0.2,0.28,0.07122761011123657,0.3391908724875285,0.28,0.0,0.3,0.029402079060673714,0.2859343204693032,0.21,0.0,0.23,0.05426526814699173,0.4119321205944556,0.31,0.2,0.21,0.003630083752796054
0,0.8465348946910821,0.51,0.4,0.49,0.27038073539733887,0.9704276558434131,0.41,0.0,0.43,0.21543531119823456,0.3893974750550462,0.46,0.2,0.405,0.7818560004234314,0.6050674398688739,0.52,0.8,0.52,0.8765006065368652,0.18015942258011478,0.14,0.2,0.18,0.011148327961564064
0,0.2185994931764238,0.41,0.0,0.36,0.3899456858634949,0.027875966302121677,0.38,0.0,0.23,0.027557065710425377,0.2304502087137012,0.16,0.0,0.18,0.004027463495731354,0.10922034976563774,0.35,0.0,0.27,0.2750466465950012,0.6906350394618235,0.26,0.4,0.46,0.016482561826705933
0,0.415824198440324,0.4,0.8,0.39,0.09711457788944244,0.29300718319795316,0.48,0.4,0.3,0.11859168112277985,0.5617874518606791,0.3,0.0,0.28,0.1724023073911667,0.42692294457430646,0.54,0.4,0.47,0.6493048071861267,0.70804888283829,0.5,0.4,0.53,0.7464709281921387
0,0.08074467749981525,0.49,0.0,0.26,0.2160940319299698,0.04990708787187876,0.25,0.0,0.29,0.03524167463183403,0.5279677214055937,0.38,0.0,0.31,0.1746247410774231,0.01445889432247907,0.37,0.0,0.23,0.05921418219804764,0.8165840726725782,0.56,1.0,0.33,0.6537641882896423
0,0.04978810906836002,0.13,0.0,0.14,0.0008633967372588813,0.020088415159028743,0.23,0.2,0.26,0.010329799726605415,0.15474954518336517,0.09,0.0,0.12,0.0009965141071006656,3.8315580623636445e-05,0.08,0.0,0.08,0.0050186109729111195,0.09644383897416706,0.03,0.0,0.03,0.0007694367086514831
0,0.074006695196081,0.32,0.0,0.22,0.013383294455707073,0.0014664299903273336,0.17,0.2,0.21,0.004156166687607765,0.49622832430111746,0.41,0.0,0.36,0.034364115446805954,0.15642656982783898,0.28,0.0,0.22,0.061101485043764114,0.3867830621059854,0.33,0.4,0.23,0.0785035640001297
0,0.10273463576260346,0.22,0.4,0.38,0.036007363349199295,0.010539111470978609,0.19,0.0,0.21,0.0019322967855259776,0.25908340466992885,0.27,0.2,0.21,0.005885782185941935,0.002103873726230316,0.07,0.0,0.09,0.0005840433877892792,0.07563375434260904,0.06,0.0,0.1,0.0035970446188002825
0,0.04747644962347756,0.08,0.0,0.01,0.001235790317878127,0.016141142502903914,0.17,0.0,0.0,0.038720015436410904,0.4016473989725543,0.17,0.8,0.05,0.027148105204105377,0.0006875895296184274,0.03,0.0,0.0,0.0019324548775330186,0.3150540290017712,0.21,0.4,0.13,0.022421453148126602
0,0.05948722457835067,0.13,0.0,0.02,0.0036075550597161055,0.010842068602383586,0.18,0.2,0.02,0.008290127851068974,0.36964270590715753,0.15,0.8,0.0,0.050463903695344925,0.0006625048198759732,0.04,0.4,0.0,0.004652408417314291,0.24012922523028415,0.11,0.0,0.07,0.06391903012990952
0,0.0030264656924091993,0.06,0.0,0.13,0.00044422256178222597,0.08671113648895645,0.21,0.0,0.2,0.01225947868078947,0.1228413413149467,0.07,0.0,0.03,0.0007316553383134305,4.341938228281849e-06,0.03,0.0,0.06,0.00022770394571125507,0.089739263679845,0.02,0.6,0.01,0.0008256027940660715
0,0.2145882259911487,0.38,0.0,0.45,0.16313974559307098,0.013978158823484601,0.25,0.0,0.16,0.038365889340639114,0.4378638717372117,0.29,0.0,0.25,0.005685864016413689,0.025702742455365853,0.26,0.0,0.19,0.04203936830163002,0.8813060797674359,0.73,1.0,0.62,0.9775494337081909
0,0.01064965741175596,0.15,0.2,0.16,0.002109385561197996,0.0004701851377927175,0.17,0.0,0.22,0.007130983751267195,0.23669231904289972,0.2,0.0,0.24,0.0011564657324925065,0.0006321576432127342,0.06,0.0,0.08,0.005151549819856882,0.46942058492728245,0.22,0.4,0.18,0.006609087809920311
0,0.21195838087978572,0.24,0.4,0.24,0.1254008412361145,0.006943068442360077,0.41,0.4,0.33,0.2546369731426239,0.16147010503094333,0.2366666666666667,0.0,0.19,0.006089620292186737,0.11508666527430968,0.18,0.6,0.35,0.01889340952038765,0.5293222628262317,0.33,0.8,0.43,0.11150401830673218
0,0.020788893181223782,0.12,0.2,0.24,0.01707323081791401,0.002414375051034489,0.15,0.2,0.16,0.0007224273285828531,0.21428260453466733,0.11,0.2,0.25,0.025718796998262405,0.006430701505985239,0.08,0.0,0.08,0.0012618460459634662,0.02749871664631196,0.17,0.0,0.11,0.08911347389221191
0,0.025266934289577603,0.07,0.0,0.07,0.0003791229974012822,0.012521763192077642,0.17,0.0,0.24,0.11949305981397629,0.14723253027962713,0.19,0.2,0.22,0.0006956267752684653,0.02354374375320015,0.15,0.0,0.09,0.0006938375299796462,0.256392355806681,0.06,0.2,0.08,0.004318936727941036
0,0.870393106436804,0.52,0.8,0.55,0.1578281819820404,0.6769443132624977,0.64,0.4,0.44,0.8577021956443787,0.7911302555386454,0.66,0.8,0.64,0.5540831089019775,0.8854978281855781,0.63,1.0,0.47,0.8507636785507202,0.8619231290368862,0.98,1.0,0.96,0.9998949766159058
0,0.5231755711027455,0.47,0.8,0.45,0.42357414960861206,0.35091803109134634,0.39,0.0,0.31,0.08888518065214157,0.5686894922093615,0.28,0.0,0.38,0.1718444675207138,0.6659670436709176,0.61,0.8,0.54,0.9782126545906067,0.41171138678579583,0.48,0.2,0.57,0.5966249108314514
0,0.044969737941478856,0.37,0.0,0.33,0.24632397294044495,0.025190071883709052,0.33,0.2,0.27,0.03012583591043949,0.21925275514541973,0.11,0.2,0.16,0.0008247700752690434,0.02385630317187195,0.24,0.2,0.2,0.02844666689634323,0.49606960087683033,0.19,0.4,0.19,0.07282204926013947
0,0.07017483245649263,0.22,0.0,0.22,0.031773559749126434,0.03739489055712795,0.29,0.0,0.27,0.03653067722916603,0.29098782257802275,0.23,0.2,0.22,0.0023330249823629856,0.16586622721123367,0.23,0.2,0.21,0.004795128479599953,0.15849395909194092,0.16,0.0,0.08,0.012057811953127384
0,0.06470437466420037,0.16,0.2,0.18,0.0030216043815016747,0.04869007197246225,0.26,0.2,0.32,0.008225848898291588,0.3267066891315813,0.17,0.2,0.15,0.06325694918632507,0.00016332663818554186,0.1,0.0,0.13,0.016885671764612198,0.10013804154742856,0.07,0.0,0.04,0.0019697665702551603
0,0.007504669498034221,0.02,0.0,0.04,0.0025887168012559414,0.0023870215378858947,0.04,0.0,0.07,0.0014104618458077312,0.3803617332719059,0.08,0.0,0.0,0.005241714883595705,0.08553612669074372,0.1,0.0,0.09,0.010962756350636482,0.3154323332573101,0.09,0.0,0.03,0.014266246929764748
0,0.11583461367653115,0.38,0.0,0.28,0.014439680613577366,0.0025843825298640026,0.25,0.0,0.19,0.0331742949783802,0.12291973485196814,0.19,0.0,0.24,0.00476501090452075,0.04443731505355928,0.3,0.4,0.24,0.09622922539710999,0.059348362403176896,0.19,0.0,0.11,0.08404050022363663
0,0.9529356548650834,0.77,0.6,0.67,0.6558688879013062,0.1144526245547125,0.46,0.2,0.39,0.8185248970985413,0.3651437627878979,0.39,0.0,0.38,0.03310628980398178,0.7868623386796434,0.61,1.0,0.65,0.8737176060676575,0.7491113436051166,0.81,0.4,0.65,0.2986704111099243
0,0.6086073629724899,0.41,0.2,0.36,0.10933841019868851,0.02406864585963701,0.25,0.0,0.19,0.0010764376493170857,0.44942697414855576,0.29,0.0,0.23,0.6183648109436035,0.23610700139638577,0.21,0.2,0.25,0.09140829741954803,0.40730741551776606,0.3,0.4,0.38,0.04529593139886856
0,0.029621807337042026,0.14,0.0,0.15,0.010529975406825542,0.0011841768339823568,0.14,0.2,0.05,0.001963098766282201,0.2538372110990401,0.11,0.0,0.07,0.003770690644159913,0.08336985215308831,0.43,0.0,0.21,0.3671019971370697,0.31688747654139376,0.09,0.4,0.11,0.00808197446167469
0,0.2582313331604733,0.16,0.0,0.19,0.010033964179456234,0.04400463707270311,0.28,0.0,0.28,0.022412994876503944,0.514909768458036,0.38,0.0,0.22,0.03536722809076309,0.0002109247493251193,0.21,0.0,0.09,0.009789939038455486,0.5310341380344817,0.31,0.4,0.29,0.04454959183931351
0,0.2892275259814974,0.35,0.4,0.38,0.6331913471221924,0.03237422265950887,0.31,0.2,0.19,0.028685107827186584,0.751818917484298,0.41,0.0,0.26,0.8297988176345825,0.32174520482510394,0.29,0.4,0.33,0.582933783531189,0.3438223374086907,0.4,0.6,0.31,0.18056859076023102
